,RHX,RHY,LHX,LHY,RFX,RFY,LFX,LFY,image_size
0,0.7665665745735168,0.11254075169563293,0.21720042824745178,0.10415080189704895,0.6414044499397278,0.8696437478065491,0.3136152923107147,0.7705162763595581,"(500, 700)"
1,0.7656565308570862,0.28495827317237854,0.18249556422233582,0.26835331320762634,0.7210842370986938,0.8824487924575806,0.27251726388931274,0.8741738796234131,"(1000, 1500)"
2,0.6950727701187134,0.059122562408447266,0.5884510278701782,0.05810326337814331,0.6975536346435547,0.9065872430801392,0.26907074451446533,0.9000896215438843,"(600, 400)"
